status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Students' strategies for exception handling,Rashkovits R.,2011,Journal of Information Technology Education Research,10.28945/1500,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84859183274&origin=inward,adjacent-subtopic; exception-handling; java,,scopus,llm,0.920,unreviewed,
discarded,ICER'10 - Proceedings of the International Computing Education Research Workshop,,2010,Icer 10 Proceedings of the International Computing Education Research Workshop,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77956280329&origin=inward,adjacent-subtopic; proceedings; not-a-paper,,scopus,llm,0.990,unreviewed,
discarded,Automatic construction of a bug library for object-oriented novice java programmer errors,Suarez M.,2008,Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,10.1007/978-3-540-69132-7_23,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=70349876594&origin=inward,adjacent-subtopic; bug-library; no-abstract,,scopus,llm,0.740,unreviewed,
discarded,Mental models and programming aptitude,Caspersen M.E.,2007,Iticse 2007 12th Annual Conference on Innovation and Technology in Computer Science Education Inclusive Education in Computer Science,10.1145/1268784.1268845,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34548103178&origin=inward,adjacent-subtopic; programming-aptitude; no-abstract,,scopus,llm,0.960,unreviewed,
discarded,Metaphor-based animation of OO programs,Sajaniemi J.,2006,Proceedings Softvis 06 ACM Symposium on Software Visualization,10.1145/1148493.1148530,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=36448971932&origin=inward,adjacent-subtopic; visualization; metaphors,,scopus,llm,0.800,unreviewed,
kept,"Novice Java programmers' conceptions of ""object"" and ""class"", and variation theory",Eckerdal A.,2005,Proceedings of the 10th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education,10.1145/1067445.1067473,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=29844436349&origin=inward,supports-claim; object-class-conceptions; novices; class-vs-template,,scopus,llm_reviewed,0.980,confirmed,
kept,Is there any difference in novice comprehension of a small program written in the event-driven and object-oriented styles?,Khazaei B.,2002,Proceedings IEEE 2002 Symposia on Human Centric Computing Languages and Environments Hcc 2002,10.1109/HCC.2002.1046336,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=26844571745&origin=inward,qualifies-claim; oo-vs-event-driven; novice-comprehension,,scopus,llm,0.720,unreviewed,
discarded,Objects from the beginning - With GUIs,Proulx V.K.,2002,Proceedings of the Annual SIGCSE Conference on Innovation and Technology in Computer Science Education Itisce,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=4944253916&origin=inward,adjacent-subtopic; objects-first; curriculum,,scopus,llm,0.680,unreviewed,
discarded,Identifying the difficulties of object-oriented development,Sheetz S.D.,2002,Journal of Systems and Software,10.1016/S0164-1212(02)00019-5,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037110429&origin=inward,off-topic-false-hit; oo-development; software-engineering,,scopus,llm,0.980,unreviewed,
discarded,"Object-oriented program comprehension: Effect of expertise, task and phase",Burkhardt J.M.,2002,Empirical Software Engineering,10.1023/A:1015297914742,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036605445&origin=inward,off-topic-false-hit; program-comprehension; software-engineering,,scopus,llm,0.860,unreviewed,
discarded,Difficulties in learning and teaching programming - Views of students and tutors,Milne I.,2002,Education and Information Technologies,10.1023/A:1015362608943,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=11144283135&origin=inward,adjacent-subtopic; general-programming-difficulties; not-oop-specific,,scopus,llm,0.880,unreviewed,
discarded,Employing object technology to expose fundamental object concepts,Woodman M.,1999,Proceedings of the Conference on Technology of Object Oriented Languages and Systems TOOLS,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032591883&origin=inward,adjacent-subtopic; pedagogy; object-concepts,,scopus,llm,0.820,unreviewed,
discarded,Introducing object orientation to experienced procedural programmers,Turk M.,1997,ACM International Conference Proceeding Series,10.1145/299359.299379,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33847048422&origin=inward,adjacent-subtopic; procedural-to-oo-transition; experienced-programmers,,scopus,llm,0.750,unreviewed,
