status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction,paper_id
discarded,code_transformed: The Influence of Large Language Models on Code,Xu Y.,2026,19th Conference of the European Chapter of the Association for Computational Linguistics Findings of Eacl 2026,10.18653/v1/2026.findings-eacl.290,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105038946683&origin=inward,off-topic-false-hit,,scopus,llm,0.790,unreviewed,,doi:10.18653/v1/2026.findings-eacl.290
discarded,Integrity Support Messages Format for GNSS Precise Products: Design and Evaluation,Lyu Z.,2026,Proceedings of the International Technical Meeting of the Institute of Navigation Itm,10.33012/2026.20496,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105038727791&origin=inward,off-topic-false-hit,,scopus,llm,0.990,unreviewed,,doi:10.33012/2026.20496
discarded,A Distributed Semantic Layer for Logistics Data Integration,Papakotoulas A.,2026,Proceedings IEEE International Conference on Mobile Data Management,10.1109/MDM71479.2026.00088,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105046895191&origin=inward,off-topic-false-hit,,scopus,llm,0.990,unreviewed,,doi:10.1109/mdm71479.2026.00088
discarded,Chinese clinical practice guidelines for super minimally invasive surgery of digestive tract tumors,Chen Q.,2025,Journal of Translational Internal Medicine,10.1515/jtim-2025-0095,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028379916&origin=inward,off-topic-false-hit,,scopus,llm,1.000,unreviewed,,doi:10.1515/jtim-2025-0095
discarded,Unsupervised Inference of Equipment Relationships in Building Automation Systems Using LSTM-Based Feature Importance,Wang Z.,2025,Buildsys 2025 Proceedings of the 2025 the 12th ACM International Conference on Systems for Energy Efficient Buildings Cities and Transportation,10.1145/3736425.3770106,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105022974824&origin=inward,off-topic-false-hit,,scopus,llm,0.990,unreviewed,,doi:10.1145/3736425.3770106
discarded,Supporting multi-dimensional unit test classification,Wang Z.,2025,Empirical Software Engineering,10.1007/s10664-025-10661-x,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105008725291&origin=inward,off-topic-false-hit,,scopus,llm,0.840,unreviewed,,doi:10.1007/s10664-025-10661-x
discarded,Even Lighter Than Lightweight: Augmenting Type Inference with Primitive Heuristics,Safina L.,2025,Ceur Workshop Proceedings,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105037830885&origin=inward,off-topic-false-hit,,scopus,llm,0.830,unreviewed,,hash:ea929ebd2e122b55
discarded,Challenges in Investigating UIS Material-Based Failures & Yield Prediction in the Absence of Robust 4H-SiC Epiwafer Quality Standards,Soto J.,2025,Solid State Phenomena,10.4028/p-QQ9CvK,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105017553333&origin=inward,off-topic-false-hit,,scopus,llm,1.000,unreviewed,,doi:10.4028/p-qq9cvk
discarded,External Alarm Definition Prediction and Automatic Correction: A Levenshtein Algorithm-Based Approach,Berik B.,2025,2025 12th International Conference on Electrical and Electronics Engineering Iceee 2025,10.1109/ICEEE67194.2025.11261947,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031580187&origin=inward,off-topic-false-hit,,scopus,llm,0.980,unreviewed,,doi:10.1109/iceee67194.2025.11261947
discarded,"Novel SSR4 gene splice variant leads to congenital disorder of glycosylation, type Iy",Li N.,2025,Frontiers in Pediatrics,10.3389/fped.2025.1651524,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105021234391&origin=inward,off-topic-false-hit,,scopus,llm,1.000,unreviewed,,doi:10.3389/fped.2025.1651524
discarded,"A novel data-driven relationship inference approach for automatic data tagging in building heating, ventilation and air conditioning systems",Wan S.,2023,Building and Environment,10.1016/j.buildenv.2023.110968,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85175848164&origin=inward,off-topic-false-hit,,scopus,llm,0.990,unreviewed,,doi:10.1016/j.buildenv.2023.110968
discarded,A dataset for fault detection and diagnosis of an air handling unit from a real industrial facility,Ahern M.,2023,Data in Brief,10.1016/j.dib.2023.109208,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159380438&origin=inward,off-topic-false-hit,,scopus,llm,0.990,unreviewed,,doi:10.1016/j.dib.2023.109208
discarded,Recognition method of fault recorder file channel name based on incremental learning optimization,Dai Z.,2023,Dianli Xitong Baohu Yu Kongzhi Power System Protection and Control,10.19783/j.cnki.pspc.220624,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85166344084&origin=inward,off-topic-false-hit,,scopus,llm,0.980,unreviewed,,doi:10.19783/j.cnki.pspc.220624
